# code	word	v1_freq	reason
chanshangjiaoxia	谄上骄下	1493	四字成语
chaozhangguogu	朝章国故	1493	四字成语
chengfozuozu	成佛作祖	1493	四字成语
chengxudiechu	乘虚迭出	1493	四字成语
chongshanfuling	重山复岭	1493	四字成语
chongxileisheng	重熙累盛	1493	四字成语
chongyandiezhang	重岩叠嶂	1493	四字成语
choudaoduanshui	抽刀断水	1493	李白诗四字熟语
chourenguangzuo	稠人广坐	1493	四字成语
chunjiumeiren	醇酒美人	1493	典故成语(信陵君)
cimingwushuang	慈明无双	1493	典故成语(荀爽)
cuixiankuoqing	摧陷廓清	1493	典故成语(韩愈)
cunwanganwei	存亡安危	1493	成语(荀子)
cunxinbuliang	存心不良	1493	固定成语
cuozhishidang	措置失当	1493	成语
dandanerfa	旦旦而伐	1493	典故成语(孟子)
daoyizhijiao	道义之交	1493	成语(之交系列)
darendaliang	大人大量	1493	标准成语,全拼正确
denggaobifu	登高必赋	1493	典故成语,全拼正确
diaozhangzhuoju	雕章琢句	1493	典故成语,全拼正确
dingdingyouming	鼎鼎有名	1493	标准成语,全拼正确
dongqiuxiage	冬裘夏葛	1493	典故成语,全拼正确
doumichibu	斗米尺布	1493	典故成语,全拼正确
duanyipima	短衣匹马	1493	典故成语,全拼正确
dushuzhongzi	读书种子	1493	典故成语,全拼正确
edangbizhou	阿党比周	1493	典故成语,全拼正确
eyuchanmei	阿谀谄媚	1493	标准成语,全拼正确
fafanqili	发凡起例	1493	典故成语,全拼正确
fawukedai	法无可贷	1493	典故成语,全拼正确
fazuidiaomin	伐罪吊民	1493	典故成语,全拼正确
feigongzhijie	匪躬之节	1493	典故成语,全拼正确
fenbuyusheng	愤不欲生	1493	标准成语,全拼正确
fengjingbushu	风景不殊	1493	典故成语,全拼正确
fengmaojidan	凤毛鸡胆	1493	典故成语,全拼正确
fengxinggushi	奉行故事	1493	典故成语,全拼正确
fengzhongcanzhu	风中残烛	1493	标准成语,全拼正确
fuguifuyun	富贵浮云	1493	典故成语,全拼正确
fushizhangmin	辅世长民	1493	典故成语,全拼正确
fushouzhisu	肤受之诉	1493	典故成语,全拼正确
genshenzhimao	根深枝茂	1493	典故成语(根深叶茂同源),不可拆
gongchengyezhan	攻城野战	1493	标准成语,攻城野战
gongpingwusi	公平无私	1493	标准成语,公平无私
gongwubuqu	攻无不取	1493	典故成语,攻无不取战无不胜
guaiguaiqiqi	怪怪奇奇	1493	典故成语(韩愈《送穷文》),整体不可拆
guanbuyifang	官不易方	1493	典故成语(《左传》)
guangfujiuwu	光复旧物	1493	典故成语,光复旧物
gugongzhichen	股肱之臣	1493	典故成语,股肱之臣
guguozhisi	故国之思	1493	典故成语,故国之思
hanyuanmobai	含冤莫白	1493	标准成语,含冤莫白
haomengbuchang	好梦不长	1493	标准成语,好梦不长
heerbuchang	和而不唱	1493	典故成语(《庄子》),和而不唱
hengjiazhihui	亨嘉之会	1493	典故成语,亨嘉之会
hezuizhiyou	何罪之有	1493	典故成语,何罪之有
hongshuihengliu	洪水横流	1493	典故成语,洪水横流
huafunianzhou	画符念咒	1493	标准成语,画符念咒
huangdanbuji	荒诞不稽	1493	标准成语,荒诞不稽
huanggongjiulu	黄公酒垆	1493	典故成语,黄公酒垆
huanhaifuchen	宦海浮沉	1493	标准成语,宦海浮沉
huanjiazhibing	擐甲执兵	1493	典故成语,擐甲执兵
huayefenjiang	画野分疆	1493	典故成语,画野分疆
huhaizhishi	湖海之士	1493	典故成语,湖海之士
huidaohuiyin	诲盗诲淫	1493	典故成语,诲盗诲淫
huihaoluozhi	挥毫落纸	1493	典故成语,挥毫落纸
huitianyundou	回天运斗	1493	典故成语,回天运斗
huiyewenren	慧业文人	1493	典故成语,慧业文人
hunbushouzhai	魂不守宅	1493	典故成语,魂不守宅
hunkuiwuneng	昏聩无能	1493	标准成语,昏聩无能
huofuyifu	祸福倚伏	1493	典故成语(《老子》),祸福倚伏
jiachuanhusong	家传户诵	1493	标准成语,家传户诵
jiadaoxiaokang	家道小康	1493	标准成语,家道小康
jialeiqianjin	家累千金	1493	典故成语,家累千金
jianbukezhang	渐不可长	1493	典故成语,渐不可长
jianchengqianjin	兼程前进	1493	标准成语,兼程前进
jianchoubinggu	兼筹并顾	1493	标准成语,兼筹并顾
jiangbenliumo	降本流末	1493	典故成语,降本流末
jianxingchengfo	见性成佛	1493	典故成语(禅宗),见性成佛
jiaobinghanjiang	骄兵悍将	1493	标准成语,骄兵悍将
jiaofujianshi	剿抚兼施	1493	标准成语,剿抚兼施
jibukewei	疾不可为	1493	典故成语,疾不可为
jibuzelu	急不择路	1493	标准成语,急不择路
jieduanzhongliu	截断众流	1493	典故成语,截断众流
jifengzhouyu	急风骤雨	1493	标准成语,急风骤雨
jifuzhiqin	肌肤之亲	1493	标准成语,肌肤之亲
jigonghaoli	急功好利	1493	标准成语,急功好利
jilaochengbing	积劳成病	1493	标准成语(积劳成疾同源),积劳成病
jingshirenshi	经师人师	1493	典故成语,经师人师
jingshouminshi	敬授民时	1493	典故成语(《尚书》),敬授民时
jingweiwanduan	经纬万端	1493	典故成语,经纬万端
jintuichuchu	进退出处	1493	典故成语(指仕途进退出仕隐退),全拼正确
jinyinzishou	金印紫绶	1493	典故成语,全拼正确
jiquanbuwen	鸡犬不闻	1493	成语(形容荒凉冷僻),全拼正确
jirileijiu	积日累久	1493	成语,全拼正确
jiujurenxia	久居人下	1493	成语,全拼正确
jiuliubinke	九流宾客	1493	成语,全拼正确
jiwuqiongli	即物穷理	1493	典故成语,全拼正确
jixiongweibu	吉凶未卜	1493	成语,全拼正确
jiyuyifen	激于义愤	1493	成语,全拼正确
jugongbingqi	鞠躬屏气	1493	成语,全拼正确
jujiehuiguo	具结悔过	1493	成语(法律典故),全拼正确
junchenzuoshi	君臣佐使	1493	成语(中医方剂典故),全拼正确
junfayanxing	峻法严刑	1493	成语,全拼正确
juwuyice	举无遗策	1493	成语,全拼正确
juxianrenneng	举贤任能	1493	成语,全拼正确
juzhiziruo	举止自若	1493	成语,全拼正确
juzhongyuqing	居重驭轻	1493	典故成语,全拼正确
kaiguochengjia	开国承家	1493	典故成语(易经),全拼正确
kaihuajieshi	开花结实	1493	成语,全拼正确
kaijiangpitu	开疆辟土	1493	成语,全拼正确
kaijichuangye	开基创业	1493	成语,全拼正确
kenghuiweileng	坑灰未冷	1493	典故成语(焚书坑儒),全拼正确
kongxibunuan	孔席不暖	1493	典故成语(孔席不暖墨突不黔),全拼正确
kuangfengjulang	狂风巨浪	1493	成语,全拼正确
kuiranertan	喟然而叹	1493	成语,全拼正确
kunyuqiushuang	琨玉秋霜	1493	典故成语,全拼正确
kuokaidaji	廓开大计	1493	典故成语(三国志),全拼正确
letiananming	乐天安命	1493	成语,全拼正确
lianggushencang	良贾深藏	1493	典故成语(良贾深藏若虚),独立词条,全拼正确
liangliduode	量力度德	1493	成语(度德量力异序),全拼正确
liantaihaoxi	连台好戏	1493	成语,全拼正确
lianzhanjiejie	连战皆捷	1493	成语,全拼正确
lianzhoukuajun	连州跨郡	1493	典故成语,全拼正确
liaodirushen	料敌如神	1493	成语,全拼正确
lietufenmao	裂土分茅	1493	典故成语,全拼正确
liguoanbang	立国安邦	1493	成语,全拼正确
lijingtuzhi	历精图治	1493	成语(励精图治异体),全拼正确
linggucangsang	陵谷沧桑	1493	典故成语,全拼正确
linxiaqingfeng	林下清风	1493	典故成语,全拼正确
liuluotianya	流落天涯	1493	成语,全拼正确
lixihuanben	离析涣奔	1493	成语,全拼正确
longshengjiuzhong	龙生九种	1493	典故成语(龙生九子),全拼正确
longtenghuzhi	龙腾虎掷	1493	成语,全拼正确
lvxinsishun	履信思顺	1493	典故成语(易经),全拼正确
maiwenweisheng	卖文为生	1493	成语,全拼正确
maixiuliangqi	麦秀两岐	1493	典故成语,全拼正确
maixiushuli	麦秀黍离	1493	典故成语,全拼正确
mangpaoyudai	蟒袍玉带	1493	成语,全拼正确
mangwusuozhi	茫无所知	1493	成语,全拼正确
maolusangu	茅庐三顾	1493	典故成语(三顾茅庐异序),全拼正确
maoshouzhichou	贸首之仇	1493	典故成语,全拼正确
mianhongmianchi	面红面赤	1493	成语(面红耳赤异体),全拼正确
mingchuihoushi	名垂后世	1493	成语,全拼正确
minggongjuqing	名公巨卿	1493	成语,全拼正确
mingshanshengshui	名山胜水	1493	成语,全拼正确
misuodizhi	靡所底止	1493	成语,全拼正确
miutuozhiji	谬托知己	1493	成语,全拼正确
molengliangduan	模棱两端	1493	成语(模棱两可异体),全拼正确
moniyuxin	莫逆于心	1493	成语,全拼正确
motubuqian	墨突不黔	1493	典故成语,全拼正确
nangkuosihai	囊括四海	1493	典故成语,全拼正确
nanjinyitui	难进易退	1493	成语,全拼正确
nanmianchenggu	南面称孤	1493	典故成语,全拼正确
niunizuotai	忸怩作态	1493	典故成语,忸怩作态,拼音正确
nuqitianxiong	怒气填胸	1493	成语,怒气填胸,拼音正确
pangzhimojie	旁枝末节	1493	成语,旁枝末节(细枝末节变体),拼音正确
pianwabuliu	片瓦不留	1493	成语,片瓦不留,拼音正确
pinbingjiaogong	贫病交攻	1493	成语,贫病交攻,拼音正确
pinjianbuyi	贫贱不移	1493	成语,贫贱不移,拼音正确
piwangtailai	否往泰来	1493	成语,否往泰来(否读pi),拼音正确
pojiawangguo	破家亡国	1493	成语,破家亡国,拼音正确
qianjingjisi	潜精积思	1493	成语,潜精积思,拼音正确
qianliwuyan	千里无烟	1493	成语,千里无烟,拼音正确
qiannvlihun	倩女离魂	1493	典故成语,倩女离魂,拼音正确
qianyanjingxiu	千岩竞秀	1493	成语,千岩竞秀,拼音正确
qiaoranbule	愀然不乐	1493	成语,愀然不乐(愀读qiao),拼音正确
qingjishengzhi	情急生智	1493	成语,情急生智,拼音正确
qingyanxiangkan	青眼相看	1493	成语,青眼相看,拼音正确
qinmaoshishi	亲冒矢石	1493	成语,亲冒矢石,拼音正确
qintiaowenjun	琴挑文君	1493	典故成语,琴挑文君,拼音正确
qiushousangmian	囚首丧面	1493	成语,囚首丧面,拼音正确
qiuyifansun	求益反损	1493	成语,求益反损,拼音正确
qixiangyixin	气象一新	1493	成语,气象一新,拼音正确
qixingyizhuang	奇形异状	1493	成语,奇形异状(奇形怪状变体),拼音正确
qubingyannian	祛病延年	1493	成语,祛病延年,拼音正确
qujingyonghong	取精用宏	1493	成语,取精用宏,拼音正确
quluanwuwang	取乱侮亡	1493	成语,取乱侮亡,拼音正确
qunqixiaoyou	群起效尤	1493	成语,群起效尤,拼音正确
renshiquanfei	人事全非	1493	成语,人事全非,拼音正确
renweiwangqing	人微望轻	1493	成语,人微望轻,拼音正确
routanqianyang	肉袒牵羊	1493	典故成语,肉袒牵羊,拼音正确
ruoaozhigui	若敖之鬼	1493	典故成语,若敖之鬼,拼音正确
ruosheyuanbing	若涉渊冰	1493	成语,若涉渊冰,拼音正确
sanlaosishao	三老四少	1493	成语,三老四少,拼音正确
seshuaiaichi	色衰爱弛	1493	成语,色衰爱弛,拼音正确
seyishuangjue	色艺双绝	1493	成语,色艺双绝,拼音正确
shanghaoxiashen	上好下甚	1493	成语,上好下甚,拼音正确
shengmingzhilei	盛名之累	1493	成语,盛名之累,拼音正确
shengsehuoli	声色货利	1493	成语,声色货利,拼音正确
shenhunbuding	神魂不定	1493	成语,神魂不定,拼音正确
shenshandaze	深山大泽	1493	成语,深山大泽,拼音正确
shenzhouluchen	神州陆沉	1493	成语,神州陆沉,拼音正确
shibushigu	事不师古	1493	成语,事不师古,拼音正确
shicaiziao	恃才自傲	1493	成语,恃才自傲(恃才傲物变体),拼音正确
shiewuni	十恶五逆	1493	成语,十恶五逆,拼音正确
shiruxuanqing	室如悬磬	1493	成语,室如悬磬,拼音正确
shishiruyu	矢石如雨	1493	成语,矢石如雨,拼音正确
shisuonanmian	势所难免	1493	成语,势所难免,拼音正确
shiweimintian	食为民天	1493	成语,食为民天,拼音正确
shouyangboshi	瘦羊博士	1493	典故成语(甄宇让肥取瘦)
shushizhenliu	漱石枕流	1493	典故成语(世说新语)
sishudizi	私淑弟子	1493	典故成语(孟子),code 正确
sizhibaihai	四肢百骸	1493	标准成语,code 正确
songbochengshan	耸膊成山	1493	典故成语,code 正确
sufushengming	素负盛名	1493	标准成语,code 正确
suizhuhebi	随珠和璧	1493	典故成语,code 正确
suizhujingyu	随珠荆玉	1493	典故成语,code 正确
suodangwudi	所当无敌	1493	典故成语,code 正确
tangtangzhizhen	堂堂之阵	1493	典故成语,code 正确
taohujishi	桃弧棘矢	1493	典故成语,code 正确
taoshaqujin	淘沙取金	1493	标准成语,code 正确
tianjiazhinian	天假之年	1493	典故成语,code 正确
tianzhijieye	添枝接叶	1493	标准成语,code 正确
tiaoheyinyang	调和阴阳	1493	典故成语,code 正确
tonghuiqianfei	痛悔前非	1493	标准成语,code 正确
tongpanchouhua	通盘筹划	1493	标准成语,code 正确
tongwentongzhong	同文同种	1493	标准成语,code 正确
tongxingongji	同心共济	1493	标准成语,code 正确
tongxinxiede	同心协德	1493	标准成语,code 正确
tongzhutiejiao	铜铸铁浇	1493	成语(铜浇铁铸变体,词典收录),code 正确
tuichenzhixin	推陈致新	1493	成语(推陈出新变体,词典收录),code 正确
tukuiyanmai	兔葵燕麦	1493	典故成语,code 正确
tundaotuhuo	吞刀吐火	1493	典故成语,code 正确
wangbuxuanzhong	亡不旋踵	1493	典故成语,code 正确
wanhezhengliu	万壑争流	1493	典故成语(世说新语),code 正确
wanlichangkong	万里长空	1493	标准成语,code 正确
weichengdaguan	蔚成大观	1493	标准成语,code 正确
weidiruhu	畏敌如虎	1493	标准成语,code 正确
weiribuzu	惟日不足	1493	典故成语(尚书),code 正确
wuchizhitong	五尺之童	1493	典故成语,code 正确
wudeercheng	无德而称	1493	典故成语(论语),code 正确
wufuwujun	无父无君	1493	典故成语(孟子),code 正确
wumingzhipu	无名之朴	1493	典故成语(老子),code 正确
wusuokefou	无所可否	1493	标准成语,code 正确
wuwangbufu	无往不复	1493	典故成语(易经),code 正确
xiangjiantaiji	相煎太急	1493	典故成语(七步诗),code 正确
xiangyanchengsu	相沿成俗	1493	标准成语,code 正确
xianshanlouge	仙山楼阁	1493	典故成语(虚无缥缈之境),全拼正确
xianzujiannan	险阻艰难	1493	标准成语,全拼正确
xiaoxiyingxu	消息盈虚	1493	典出《庄子》,标准成语
xiehouxiangyu	邂逅相遇	1493	典出《诗经》,标准成语
xiexinluli	协心戮力	1493	标准成语(同心协力义),全拼正确
xijuanbahuang	席卷八荒	1493	典出贾谊《过秦论》,成语
xijuantianxia	席卷天下	1493	典出贾谊《过秦论》,成语
xinglieruhuo	性烈如火	1493	固定四字熟语,整体不可拆
xingrugaomu	形如槁木	1493	典出《庄子》,标准成语
xingtonggouzhi	行同狗彘	1493	典出《汉书》,标准成语
xingweiangran	兴味盎然	1493	标准成语,全拼正确
xingxianjiaoxing	行险徼幸	1493	典出《中庸》,标准成语
xingxiongzuoe	行凶作恶	1493	标准成语,全拼正确
xinmoshouzhui	心摹手追	1493	标准成语(临摹书法义)
xiongjingniaoshen	熊经鸟伸	1493	典出《庄子·刻意》,成语
xiongjuhuzhi	熊据虎跱	1493	典出《汉书》,成语
xiongwendashou	雄文大手	1493	标准成语(大手笔义)
xixingerqian	膝行而前	1493	典出《史记》,成语
xixingpufu	膝行蒲伏	1493	典出《史记》,成语
xunmingheshi	循名核实	1493	标准成语(循名责实一类)
xuyubuli	须臾不离	1493	标准成语,全拼正确
yanxiaohuomie	烟消火灭	1493	标准成语(烟消云散一类)
yibingzhigong	一秉至公	1493	典出《汉书》,成语
yibuyiqu	一步一趋	1493	成语(亦步亦趋一系),全拼正确
yichouwandai	遗臭万代	1493	成语(遗臭万年变体,词典收录)
yidaiwenzong	一代文宗	1493	典出《晋书》,成语
yiduoweisheng	倚多为胜	1493	标准成语,全拼正确
yifapaozhi	依法炮制	1493	标准成语(如法炮制一系)
yifaweijiao	以法为教	1493	典出《韩非子》,成语
yifurushi	亦复如是	1493	标准成语,全拼正确
yifuzhiyong	一夫之勇	1493	典出《史记》,成语
yiguanwenwu	衣冠文物	1493	标准成语,全拼正确
yijiajuanshu	一家眷属	1493	标准成语(佛家语),全拼正确
yijiazhixue	一家之学	1493	标准成语(一家之言一系)
yijimeihua	驿寄梅花	1493	典出《荆州记》,成语
yinglushoutu	膺箓受图	1493	标准成语(受命于天义)
yinhuozifen	引火自焚	1493	标准成语,全拼正确
yinruodiguo	隐若敌国	1493	典出《史记》,成语
yiranziruo	怡然自若	1493	标准成语,全拼正确
yirengqijiu	一仍其旧	1493	标准成语(一切照旧义)
yitianbadi	倚天拔地	1493	标准成语,全拼正确
yiwobuqi	一卧不起	1493	标准成语(卧病不起义)
yixincanban	疑信参半	1493	标准成语,全拼正确
yixintonggong	一心同功	1493	典出《汉书》,成语
yiyanbanci	一言半辞	1493	标准成语(一言半语一系)
yiyigongyi	以夷攻夷	1493	典出《筹海图编》,成语
yiyimingzhu	薏苡明珠	1493	典出《后汉书》,成语
yiyunchongchong	疑云重重	1493	固定四字熟语,整体不可拆
yizhongtiannian	以终天年	1493	标准成语(颐养天年一系)
yongchaofengyue	咏嘲风月	1493	标准成语(吟风弄月一系)
youdangbielun	又当别论	1493	标准成语,全拼正确
youguofenggong	忧国奉公	1493	典出《汉书》,成语
youhuanyusheng	忧患余生	1493	标准成语,全拼正确
youyouwanshi	悠悠万事	1493	典出毛泽东词,固定四字熟语
yuanxindingzui	原心定罪	1493	典出《汉书》,成语
yucanhuachou	玉惨花愁	1493	标准成语(形容女子愁容)
yuezhiyuanting	岳峙渊渟	1493	典出《世说新语》,成语
yumingengshi	与民更始	1493	典出《汉书》,成语
yunchouyanmou	运筹演谋	1493	标准成语(运筹帷幄一系)
yunchuangwuge	云窗雾阁	1493	标准成语,全拼正确
yusifengpian	雨丝风片	1493	典出《牡丹亭》,成语
yuwuquanci	语无诠次	1493	标准成语(语无伦次一系)
yuyangpigu	渔阳鼙鼓	1493	典出白居易《长恨歌》,成语
zaofengbuou	遭逢不偶	1493	标准成语(遭遇不顺义)
zaojiabuzao	遭家不造	1493	典出《诗经》,成语
zengaifenming	憎爱分明	1493	标准成语,全拼正确
zhaizhongtuda	宅中图大	1493	典出《三国志》,成语
zhanmujiegan	斩木揭竿	1493	典出《过秦论》(揭竿而起一系),成语
zhaosixisi	朝斯夕斯	1493	典出《三字经》,成语
